ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
R-HSA-8878171	Transcriptional regulation by RUNX1	62	0.645405288621937	1.84109520074678	0.000189864509437038	0.00285541330859231	0.00189276693618347	382	tags=32%, list=12%, signal=29%	ACTL6A/PSMB10/PSMB9/PSMB8/WDR5/PSMA2/SMARCE1/PSMB2/PSMB3/PSMA4/CTSL/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/SERPINB13/PSMA3/PSMA5
R-HSA-69239	Synthesis of DNA	51	0.675316874864079	1.8561896394851	0.000209480923989855	0.00293912099645658	0.0019482542253325	382	tags=31%, list=12%, signal=28%	MCM3/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-68949	Orc1 removal from chromatin	46	0.690628878382788	1.82974408693061	0.000210758350462988	0.00293912099645658	0.0019482542253325	382	tags=35%, list=12%, signal=31%	MCM3/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-69052	Switching of origins to a post-replicative state	46	0.690628878382788	1.82974408693061	0.000210758350462988	0.00293912099645658	0.0019482542253325	382	tags=35%, list=12%, signal=31%	MCM3/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-1442490	Collagen degradation	27	0.790725632044949	1.81804337942283	0.000203973429945474	0.00293912099645658	0.0019482542253325	243	tags=44%, list=7%, signal=41%	COL4A2/COL4A1/COL3A1/MMP2/MMP9/MMP8/MMP11/COL5A2/COL12A1/COL5A1/CTSD/CTSL
R-HSA-72187	mRNA 3'-end processing	23	0.795078193965585	1.77303720566694	0.000220593922924482	0.00302134890862639	0.0020027606160249	587	tags=70%, list=18%, signal=57%	SRSF1/CPSF6/SRSF2/NUDT21/CPSF7/PABPN1/SRSF6/ALYREF/SRSF5/THOC1/CSTF1/SRRM1/SRSF4/SRSF11/SARNP/U2AF2
R-HSA-3000171	Non-integrin membrane-ECM interactions	41	0.71741682498106	1.83236676350049	0.000246541089593829	0.00331749150383276	0.0021990645664602	110	tags=24%, list=3%, signal=24%	LAMA3/LAMB3/COL4A2/TNC/COL4A1/COL3A1/LAMB1/LAMC2/COL5A2/COL5A1
R-HSA-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	62	0.638707897383865	1.82199009720438	0.000256636157678301	0.00339379194722856	0.00224964181776078	382	tags=29%, list=12%, signal=26%	PABPC1/PSMB10/PSMB9/PSMB8/HSPA8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/KHSRP/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-8949613	Cristae formation	16	-0.881515389643862	-1.684608007372	0.000271358088209475	0.00352765514672318	0.00233837567538227	241	tags=75%, list=7%, signal=70%	ATP5PB/ATP5MF/ATP5MG/APOO/ATP5PO/ATP5F1A/ATP5MK/ATP5ME/ATP5F1B/ATP5PD/ATP5F1D/ATP5F1C
R-HSA-72312	rRNA processing	95	0.544515194700158	1.65954975141473	0.000297003996078766	0.00379670108320689	0.00251671807203586	815	tags=37%, list=25%, signal=28%	DKC1/RPS11/RRP9/RPL12/RPL10/EMG1/RPS8/WDR12/RPL8/RPS23/RPL18/RPS15A/RPL4/RPL6/RPL7/RPL38/RPL7A/EXOSC7/RPL35A/PELP1/EXOSC2/RPL15/GAR1/RPS4X/RPL5/RPS6/RPL24/NCL/RPL30/RPL14/RPL3/RPS7/RPS5/RPS28/RPL11
R-HSA-69306	DNA Replication	54	0.658585754015719	1.81454624131158	0.000302692776651303	0.00380598950314016	0.00252287508408248	382	tags=30%, list=12%, signal=27%	MCM3/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-69002	DNA Replication Pre-Initiation	49	0.67570741892459	1.83346844013946	0.000360338866820239	0.00445774049759877	0.00295490106407768	382	tags=33%, list=12%, signal=29%	MCM3/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-5357801	Programmed Cell Death	110	0.524989368280128	1.62586319042217	0.000379644360755	0.00462201943966801	0.00306379659556667	395	tags=22%, list=12%, signal=20%	CASP7/PSMB10/PSMB9/PSMB8/DSG3/CASP6/PSMA2/PSMB2/LMNB1/PSMB3/PSMA4/DYNLL1/PSMB4/PSMA1/PSMA7/CASP3/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5/PKP1/DSG1/ROCK1
R-HSA-68867	Assembly of the pre-replicative complex	46	0.67813216186825	1.79663543210276	0.000400281550530232	0.00474207937119355	0.00314338068522128	382	tags=35%, list=12%, signal=31%	MCM3/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	46	0.67564002987917	1.79003280670784	0.000408053765969719	0.00474207937119355	0.00314338068522128	382	tags=37%, list=12%, signal=33%	PABPC1/PSMB10/PSMB9/PSMB8/HSPA8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-446652	Interleukin-1 family signaling	66	0.616334997096427	1.76170123175865	0.000407208600427837	0.00474207937119355	0.00314338068522128	382	tags=29%, list=12%, signal=26%	IL36RN/PSMB10/PSMB9/PSMB8/APP/PSMA2/IKBIP/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/IKBKG/PSMA3/PSMA5
R-HSA-69202	Cyclin E associated events during G1/S transition	45	0.692553789549527	1.8249516813867	0.000468626745869908	0.00492379060386602	0.00326383155378753	382	tags=36%, list=12%, signal=32%	RBBP4/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	45	0.692553789549527	1.8249516813867	0.000468626745869908	0.00492379060386602	0.00326383155378753	382	tags=36%, list=12%, signal=32%	RBBP4/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-9754678	SARS-CoV-2 modulates host translation machinery	33	0.729837635370352	1.78749377885185	0.000464224629111971	0.00492379060386602	0.00326383155378753	152	tags=18%, list=5%, signal=18%	SNRPD1/SNRPF/SNRPD2/SNRPE/SNRPD3/RPS11
R-HSA-9820952	Respiratory Syncytial Virus Infection Pathway	34	0.722545981178129	1.78716263568815	0.000446411791665872	0.00492379060386602	0.00326383155378753	228	tags=18%, list=7%, signal=17%	ISG15/EGFR/EIF2AK2/HSPA8/AGRN/PPP1CA
R-HSA-9793380	Formation of paraxial mesoderm	44	0.674680704748161	1.76083254790903	0.000434676812450724	0.00492379060386602	0.00326383155378753	382	tags=39%, list=12%, signal=35%	PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/RBPJ/PSMB1/PSMA6/PSMD10/PSMA3/FGFR1/PSMA5
R-HSA-9020702	Interleukin-1 signaling	59	0.614697859277374	1.74384019171891	0.000449546972133953	0.00492379060386602	0.00326383155378753	382	tags=31%, list=12%, signal=27%	PSMB10/PSMB9/PSMB8/APP/PSMA2/IKBIP/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/IKBKG/PSMA3/PSMA5
R-HSA-163210	Formation of ATP by chemiosmotic coupling	11	-0.929560135342971	-1.66376423225942	0.000460961601843124	0.00492379060386602	0.00326383155378753	241	tags=100%, list=7%, signal=93%	ATP5MF/ATP5MG/ATP5PO/ATP5F1A/ATP5MK/ATP5ME/ATP5F1B/ATP5PD/ATP5F1D/ATP5F1C
R-HSA-1474244	Extracellular matrix organization	146	0.489641181468623	1.57367530681827	0.000528635207734411	0.00547923249097694	0.00363201714560058	525	tags=32%, list=16%, signal=28%	LAMA3/LAMB3/COL4A2/TNC/COL4A1/COL3A1/SERPINE1/PPIB/MMP2/LAMB1/MMP9/ITGB6/CTSS/APP/LAMC2/MMP8/MMP11/COL5A2/COL12A1/VCAN/COL5A1/AGRN/TIMP2/CTSD/CTSL/EMILIN1/PXDN/LAMA4/CEACAM8/CASP3/P4HA1/TGFB1/SPARC/SDC1/P4HA2/ICAM3/CAPN1/CEACAM1/P3H1/FN1/LTBP1/CEACAM6/DST/CAPNS2/CTSB/VCAM1/LTBP2
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	60	0.625149965390889	1.77513426456599	0.000538461319764247	0.00550666443012236	0.00365020094661237	666	tags=40%, list=20%, signal=32%	PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/NRAS/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/IKBKG/PSMA3/PSMA5/PPIA/SH3KBP1/PSMC4/PSMB7/PTPN6/PSMD9/ITPR1
R-HSA-9013694	Signaling by NOTCH4	49	0.659649030949166	1.78989551681813	0.000623541589734103	0.00556112092239602	0.0036862985047928	382	tags=33%, list=12%, signal=29%	PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/RBPJ/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-5362768	Hh mutants are degraded by ERAD	44	0.668458780067506	1.74459409998658	0.000596234459760114	0.00556112092239602	0.0036862985047928	382	tags=34%, list=12%, signal=31%	PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-5387390	Hh mutants abrogate ligand secretion	44	0.668458780067506	1.74459409998658	0.000596234459760114	0.00556112092239602	0.0036862985047928	382	tags=34%, list=12%, signal=31%	PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-180585	Vif-mediated degradation of APOBEC3G	44	0.667591820973271	1.74233144480748	0.000619314189125737	0.00556112092239602	0.0036862985047928	382	tags=34%, list=12%, signal=31%	PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-5610780	Degradation of GLI1 by the proteasome	44	0.667325577652281	1.74163658292398	0.000619314189125737	0.00556112092239602	0.0036862985047928	382	tags=34%, list=12%, signal=31%	PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	44	0.667325577652281	1.74163658292398	0.000619314189125737	0.00556112092239602	0.0036862985047928	382	tags=34%, list=12%, signal=31%	PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-9762114	GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2	44	0.667325577652281	1.74163658292398	0.000619314189125737	0.00556112092239602	0.0036862985047928	382	tags=34%, list=12%, signal=31%	PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-72202	Transport of Mature Transcript to Cytoplasm	30	0.7251957424883	1.70539903417974	0.000600956404049381	0.00556112092239602	0.0036862985047928	731	tags=57%, list=22%, signal=44%	RAE1/SRSF1/TPR/SRSF2/SRSF6/ALYREF/SRSF5/THOC1/SRRM1/SRSF4/SRSF11/SARNP/U2AF2/NUP43/RANBP2/SEC13/NUP50
R-HSA-453274	Mitotic G2-G2/M phases	79	0.578638535033639	1.70100554814335	0.000620414234651219	0.00556112092239602	0.0036862985047928	382	tags=24%, list=12%, signal=22%	RBBP4/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/DYNLL1/PSMB4/MAPRE1/PSMA1/DYNC1I2/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-69275	G2/M Transition	79	0.578638535033639	1.70100554814335	0.000620414234651219	0.00556112092239602	0.0036862985047928	382	tags=24%, list=12%, signal=22%	RBBP4/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/DYNLL1/PSMB4/MAPRE1/PSMA1/DYNC1I2/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-9694516	SARS-CoV-2 Infection	119	0.497108326227281	1.5621478658004	0.000591321846663586	0.00556112092239602	0.0036862985047928	403	tags=15%, list=12%, signal=14%	ISG15/SNRPD1/SNRPF/SNRPD2/SUMO1/RAE1/SNRPE/TPR/SNRPD3/RPS11/AGRN/CTSL/RPS8/IKBKG/HLA-E/SDC1/HLA-A/HLA-F
R-HSA-69481	G2/M Checkpoints	59	0.609439747991413	1.72892342300953	0.000632852463022589	0.00557928550733708	0.00369833925759117	382	tags=31%, list=12%, signal=27%	MCM3/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/TP53BP1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/RAD50/PSMA5
R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	52	0.660071069537919	1.82298741967369	0.000662609123153681	0.00563898264845688	0.0037379106830504	382	tags=33%, list=12%, signal=29%	PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/NRAS/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/IKBKG/PSMA3/PSMA5
R-HSA-4608870	Asymmetric localization of PCP proteins	42	0.682826515192313	1.77362995734016	0.000669031839647426	0.00563898264845688	0.0037379106830504	382	tags=38%, list=12%, signal=34%	PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/FZD1/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-9604323	Negative regulation of NOTCH4 signaling	46	0.666319363181008	1.76533874118144	0.000648993867198469	0.00563898264845688	0.0037379106830504	382	tags=33%, list=12%, signal=29%	PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
