ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0051301	cell division	133	0.53753694943658	1.70159864283254	9.0176469226423e-05	0.00241261606263676	0.00200419908982456	823	tags=31%, list=25%, signal=24%	8480/4904/10726/9184/83872/55920/7175/10617/11091/4926/5899/5499/22919/7040/27436/5898/2260/6093/7756/8243/3068/23607/55660/65125/6867/26073/3925/348995/55752/10322/2810/23157/6840/2801/81929/5501/1452/9897/10051/4735/9475
GO:0000956	nuclear-transcribed mRNA catabolic process	36	0.746729053363701	1.90506891389329	9.46027966676404e-05	0.00248836171215458	0.00206712222300468	310	tags=22%, list=10%, signal=20%	51690/26986/4904/25804/4076/7812/27257/9652
GO:0042254	ribosome biogenesis	82	0.619331279887056	1.84575501020293	9.46393306917807e-05	0.00248836171215458	0.00206712222300468	815	tags=40%, list=25%, signal=31%	11157/1736/11137/6205/9136/10436/2752/6202/55759/5303/27079/6228/6210/6129/6169/6130/23016/6165/27043/23404/5036/54433/6191/6125/6194/6152/1654/9045/6201/55003/6193/6234/6135
GO:0006364	rRNA processing	58	0.663452544643538	1.85958721000152	9.68825867159196e-05	0.00252557170498765	0.00209803316441942	815	tags=41%, list=25%, signal=32%	11157/1736/11137/9136/10436/6202/55759/5303/27079/6129/6130/23016/6165/27043/23404/5036/54433/6125/6194/9045/6201/55003/6234/6135
GO:0050657	nucleic acid transport	56	0.668330417733895	1.86258505250148	9.99060732360029e-05	0.00253927936141507	0.00210942033578122	275	tags=21%, list=8%, signal=20%	8480/6426/4904/51808/23299/7175/11052/3178/8106/10189/9984/8570
GO:0050658	RNA transport	56	0.668330417733895	1.86258505250148	9.99060732360029e-05	0.00253927936141507	0.00210942033578122	275	tags=21%, list=8%, signal=20%	8480/6426/4904/51808/23299/7175/11052/3178/8106/10189/9984/8570
GO:0051236	establishment of RNA localization	56	0.668330417733895	1.86258505250148	9.99060732360029e-05	0.00253927936141507	0.00210942033578122	275	tags=21%, list=8%, signal=20%	8480/6426/4904/51808/23299/7175/11052/3178/8106/10189/9984/8570
GO:0000387	spliceosomal snRNP assembly	15	0.884795917017532	1.86250814825248	0.000106503211876813	0.00268458509276264	0.00223012815126132	171	tags=47%, list=5%, signal=44%	6632/6636/6633/25804/6635/6634/57819
GO:0010257	NADH dehydrogenase complex assembly	25	-0.844865027174137	-1.78160649906978	0.000115793188644555	0.00287129451516986	0.00238523068093662	410	tags=76%, list=13%, signal=67%	4725/126328/4706/4704/4705/4716/51079/4713/4702/54539/4695/4719/4715/374291/4707/4698/4710/4720/4722
GO:0032981	mitochondrial respiratory chain complex I assembly	25	-0.844865027174137	-1.78160649906978	0.000115793188644555	0.00287129451516986	0.00238523068093662	410	tags=76%, list=13%, signal=67%	4725/126328/4706/4704/4705/4716/51079/4713/4702/54539/4695/4719/4715/374291/4707/4698/4710/4720/4722
GO:0050879	multicellular organismal movement	23	-0.860197922550336	-1.79130155717478	0.000118727723141866	0.00292031899663461	0.00242595610867973	272	tags=52%, list=8%, signal=48%	1756/2946/23336/7138/7136/7125/7137/7135/8557/487/4625/844
GO:0000380	alternative mRNA splicing, via spliceosome	27	0.802861331159934	1.90584523559235	0.000130918445064504	0.00314410438934439	0.00261185824509127	458	tags=44%, list=14%, signal=39%	6434/27316/6426/11100/22827/6427/55082/3178/6431/6421/84991/5725
GO:1903241	U2-type prespliceosome assembly	15	0.881401037577427	1.85536187813762	0.00013080562723608	0.00314410438934439	0.00261185824509127	356	tags=60%, list=11%, signal=54%	6632/6636/6633/10262/6635/6634/10992/10291/9879
GO:0006260	DNA replication	50	0.673137196304104	1.82280236258772	0.000129895464091799	0.00314410438934439	0.00261185824509127	542	tags=32%, list=17%, signal=27%	4172/5928/86/1956/6282/92675/8655/4678/25842/8882/10111/2260/5763/6749/1854/6742
GO:0048598	embryonic morphogenesis	107	0.552395857348071	1.70988894675584	0.00015309757833611	0.00364802823379011	0.00303047591328138	603	tags=34%, list=18%, signal=28%	3909/5754/3914/1284/115908/4904/4313/3912/4318/4317/1290/1303/1289/8019/6692/1382/1739/23168/836/7040/5898/6678/2260/6093/10049/2335/23187/90102/4522/2022/65125/3691/10522/79577/1499/9368
GO:0031327	negative regulation of cellular biosynthetic process	411	0.382604296374321	1.33753285349199	0.000156901035552485	0.00370967564678355	0.00308168741391131	601	tags=26%, list=18%, signal=24%	5054/51690/27316/5928/26525/26986/7341/11157/4904/2023/25804/23650/7175/351/2203/6427/1523/8288/3178/6829/7430/5610/3312/11335/328/114899/1786/11091/4076/140885/10915/54862/57819/9111/10457/6431/6605/4841/4001/1739/8321/11117/4666/22913/7812/64802/383/23168/8570/27257/1992/6780/6421/6134/387921/10951/9652/836/3516/103/55269/5716/7040/23318/2734/2316/2260/23468/5317/6093/2633/3134/58155/8993/11187/10049/51574/408/6429/634/317772/5725/3930/7295/2335/3068/2058/7353/54/9208/5788/23607/84324/2022/55337/9444/5074/102/165/10522/11338/2597/79577/1499/51593/10330/8761
GO:0050905	neuromuscular process	42	-0.762273867762132	-1.73493513968103	0.000158496573993408	0.00371857346676841	0.00308907897653549	272	tags=31%, list=8%, signal=29%	1756/7345/2946/23336/7138/7136/7125/7137/7135/8557/487/4625/844
GO:0009451	RNA modification	33	0.752277572226784	1.87829401952631	0.00016582777904445	0.00386074089651099	0.00320717975423709	451	tags=36%, list=14%, signal=32%	6632/6636/6633/6635/1736/6634/55644/10436/103/51726/51574/27079
GO:0010608	post-transcriptional regulation of gene expression	167	0.486221853349189	1.58227209060362	0.000167087802734246	0.00386074089651099	0.00320717975423709	850	tags=37%, list=26%, signal=28%	26986/4904/51808/7175/351/11051/1736/5610/328/4076/5499/7812/8570/27257/6780/6134/387921/103/7040/23318/3872/5935/5317/6093/5315/1975/2058/9782/84324/55337/9444/2597/8761/23173/6169/8440/1653/10657/6741/7257/16/3609/5036/6451/26065/2521/6191/6125/811/4691/7057/1654/7247/5976/54859/9475/79068/3183/28985/9939/5814
GO:0001738	morphogenesis of a polarized epithelium	10	0.923843277723498	1.74107844332084	0.000170470547732208	0.00390928699686643	0.0032475077830742	17	tags=30%, list=1%, signal=30%	5754/4478/115908
GO:0043487	regulation of RNA stability	48	0.685702694207516	1.84115646135532	0.000177910077361372	0.00404944579068795	0.00336393995450765	395	tags=23%, list=12%, signal=20%	26986/4904/51808/1736/328/4076/7812/8570/27257/23318/6093
GO:0009890	negative regulation of biosynthetic process	420	0.38023866636234	1.3342483041509	0.000182542060612297	0.00412409840642598	0.00342595508689123	601	tags=26%, list=18%, signal=24%	5054/51690/27316/5928/26525/26986/7341/11157/4904/2023/25804/23650/7175/351/2203/6427/1523/8288/3178/6829/7430/5610/3312/11335/328/114899/1786/11091/4076/140885/10915/54862/57819/9111/10457/6431/6605/4841/4001/1739/8321/11117/4666/8655/22913/7812/64802/383/23168/8570/27257/1992/6780/6421/6134/387921/10951/9652/836/3516/103/55269/5716/7040/23318/2734/2316/2260/23468/5317/6093/2633/3134/58155/8993/11187/10049/51574/408/6429/634/317772/5725/3930/7295/2335/3068/2058/7353/54/9208/5788/23607/84324/2022/55337/9444/5074/102/165/10522/11338/2597/79577/1499/51593/10330/8761
GO:0006937	regulation of muscle contraction	48	-0.744001313868821	-1.72119361523253	0.000190679143449661	0.00427626020236372	0.00355235834584624	354	tags=52%, list=11%, signal=47%	7140/10398/476/1264/30845/287/309/1756/7168/274/488/3270/2946/7138/845/7125/7137/857/7135/481/487/4625/844/4634/4633
GO:0050881	musculoskeletal movement	22	-0.862866491915108	-1.78197781492727	0.000231761161281317	0.00515964629129939	0.00428620142300522	272	tags=55%, list=8%, signal=50%	1756/2946/23336/7138/7136/7125/7137/7135/8557/487/4625/844
GO:0044282	small molecule catabolic process	135	-0.602873666611322	-1.60667860769099	0.000260328650468322	0.00575364046324916	0.00477964196550154	621	tags=44%, list=19%, signal=38%	56898/3712/874/3028/2744/11315/1629/6718/7263/9123/51084/1632/9370/128/1892/38/35/2820/5096/5444/348/26007/4351/56267/84532/64087/3030/55268/3098/84693/5236/2805/219/8659/2110/593/1376/3032/2098/2582/2109/2806/5224/594/5860/2027/2108/7915/10449/5446/2875/4329/217/10455/1384/51181/5213/37/34/11112
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	15	0.869313281841198	1.82991697822364	0.000283015742382822	0.00621005765660149	0.00515879509212762	282	tags=33%, list=9%, signal=31%	26986/4904/4076/7812/27257
GO:0008015	blood circulation	134	-0.604341875915486	-1.607884377899	0.000288124634906209	0.00627700097474241	0.00521440598661087	430	tags=30%, list=13%, signal=27%	348/1727/6444/3043/1215/3827/2244/2266/476/30845/287/8048/2243/1756/1674/7168/274/488/3270/2767/2946/6649/7136/489/7273/845/183/781/7137/857/23171/7135/2153/8557/6271/481/487/4625/4634/4633
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	18	0.845975588045341	1.79966083690926	0.000346044417439043	0.00740546921470631	0.00615184276093118	188	tags=39%, list=6%, signal=37%	6434/27316/22827/6427/55082/3178/6431
GO:0097237	cellular response to toxic substance	66	-0.692325706710936	-1.67571621274193	0.000352063290535218	0.00740546921470631	0.00615184276093118	441	tags=39%, list=14%, signal=35%	128/3048/10516/4258/348/3043/3047/3039/3045/216/2098/54996/10935/2947/25824/4259/2946/6649/4257/23530/7001/337/10314/4151/9588/948
GO:1990748	cellular detoxification	66	-0.692325706710936	-1.67571621274193	0.000352063290535218	0.00740546921470631	0.00615184276093118	441	tags=39%, list=14%, signal=35%	128/3048/10516/4258/348/3043/3047/3039/3045/216/2098/54996/10935/2947/25824/4259/2946/6649/4257/23530/7001/337/10314/4151/9588/948
GO:0046486	glycerolipid metabolic process	76	-0.658726349453232	-1.63488952356768	0.00034927821092751	0.00740546921470631	0.00615184276093118	519	tags=29%, list=16%, signal=25%	3613/27440/11343/54344/5444/348/335/3030/64419/57153/11331/2180/350/22908/2170/345/336/337/857/7148/9588/2819
GO:0003013	circulatory system process	146	-0.586535477615456	-1.57413896322909	0.000344113450445458	0.00740546921470631	0.00615184276093118	462	tags=29%, list=14%, signal=26%	6558/1003/348/1727/6444/3043/1215/3827/2244/2266/476/30845/287/8048/2243/1756/1674/7168/274/488/3270/2767/2946/6649/7136/489/7273/845/183/781/7137/857/23171/7135/2153/8557/6271/481/487/948/4625/4634/4633
GO:0031503	protein-containing complex localization	56	0.639359741353178	1.78184602378789	0.000374305818557383	0.00781940237397272	0.00649570371497924	574	tags=30%, list=18%, signal=25%	11337/51668/55920/7430/5899/4001/1739/8655/2288/5898/3092/3799/56850/9135/102/10142/10243
GO:0044057	regulation of system process	129	-0.599781864703813	-1.58411586876893	0.000380581127413315	0.00789641114701095	0.00655967614524775	531	tags=36%, list=16%, signal=32%	84193/1636/2035/444/11343/3676/5578/348/7140/335/10398/2244/2266/476/1264/30845/287/8048/2243/309/1756/1674/7168/274/29995/488/3270/2946/336/7138/489/337/845/183/781/7125/7137/857/23171/7135/6271/481/487/4625/844/4634/4633
GO:0098754	detoxification	67	-0.692281621458938	-1.68765319073128	0.000384158605219175	0.00791678206701678	0.00657659859717322	441	tags=39%, list=14%, signal=34%	128/3048/10516/4258/348/3043/3047/3039/3045/216/2098/54996/10935/2947/25824/4259/2946/6649/4257/23530/7001/337/10314/4151/9588/948
GO:0043484	regulation of RNA splicing	62	0.611678400618746	1.74572762525351	0.000412001805087787	0.00843359399676342	0.00700592260576689	657	tags=44%, list=20%, signal=35%	6434/27316/6426/22827/6427/6625/55082/3178/3312/10137/6431/494115/3185/8882/5935/58155/51574/10250/6429/5725/26528/9444/27339/11338/56943/9584/10657
GO:0043500	muscle adaptation	31	-0.793286436108871	-1.74024670024651	0.000416195880327371	0.00846264956665654	0.00703005953647706	267	tags=39%, list=8%, signal=36%	5578/58/2628/4653/29995/488/7138/183/7135/8557/4625/844
GO:0050779	RNA destabilization	27	0.779643573169082	1.85073054550749	0.000437798241615761	0.00878476734821099	0.00729764797485552	395	tags=30%, list=12%, signal=26%	26986/4904/4076/7812/8570/27257/23318/6093
GO:0061157	mRNA destabilization	27	0.779643573169082	1.85073054550749	0.000437798241615761	0.00878476734821099	0.00729764797485552	395	tags=30%, list=12%, signal=26%	26986/4904/4076/7812/8570/27257/23318/6093
GO:0006942	regulation of striated muscle contraction	34	-0.776942992113574	-1.73558314342369	0.000461964474556903	0.00920909573463107	0.00765014441182294	354	tags=53%, list=11%, signal=48%	476/30845/287/1756/274/488/3270/2946/845/7137/857/7135/481/487/4625/844/4634/4633
GO:0048738	cardiac muscle tissue development	52	-0.71599987747236	-1.68094511319779	0.000474517399231363	0.00939790953023154	0.00780699507826309	351	tags=33%, list=11%, signal=30%	10611/6444/7373/4703/8048/7168/4729/7273/88/7137/8470/7135/8557/34/4625/4634/4633
GO:0030001	metal ion transport	151	-0.581889177025235	-1.56733571120551	0.000488918815398165	0.00962066056106066	0.00799203795357135	585	tags=29%, list=18%, signal=25%	10939/1020/90550/3263/79026/967/1636/2035/29927/444/6558/2783/288/7871/27069/476/10424/30845/287/4704/2147/309/7178/1756/274/488/3270/2946/5446/489/845/183/781/88/7416/857/23171/51297/6345/481/2631/487/2273/844
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	231	0.426139627236616	1.43157937938347	0.000492288771202128	0.00962487661645186	0.00799554029880919	540	tags=28%, list=17%, signal=25%	10923/27316/5928/26986/7341/4904/51808/2023/23650/978/7175/351/2203/6282/6427/1523/3178/6829/7430/1736/3312/11335/328/1786/11091/10915/54862/6431/6605/4841/1739/8321/4666/8655/22913/7812/64802/23168/6421/6134/10951/7158/3516/55269/5716/7040/2316/10111/2260/23468/5317/11187/10049/51574/6429/5725/7295/3068/9208/5788/84324/2022/9444/5074
GO:0008284	positive regulation of cell population proliferation	197	0.442641415175093	1.48239921326494	0.000510122228277732	0.00991001781049098	0.00823241168933625	626	tags=25%, list=19%, signal=22%	3371/115908/86/1956/4313/3912/4318/10617/3918/4860/1462/1786/4830/56005/1512/7037/6431/4831/1001/2896/4893/3853/1739/4666/1725/3516/7040/3133/2316/2260/3105/823/54440/57111/2335/958/2152/4680/820/5788/7412/3485/6210/102/55845/1499/1991/5777/8440/80381
GO:0051924	regulation of calcium ion transport	62	-0.671591724352797	-1.61473634685017	0.000549465184351947	0.010606764634642	0.00881121051788898	318	tags=24%, list=10%, signal=22%	30845/287/2147/1756/274/3270/2946/845/781/7416/857/481/2631/487/844
GO:0006281	DNA repair	104	0.526920484010582	1.6250929897859	0.000642852967717907	0.0123314562989913	0.010243939710672	721	tags=28%, list=22%, signal=22%	4172/7341/86/1956/328/80124/84717/6605/4841/7913/25842/6421/7158/7518/10111/5531/8243/6749/27339/4832/1653/56943/26073/7336/5887/151987/56941/5536/2521
GO:0030323	respiratory tube development	50	0.63582178668109	1.72175518053446	0.000652705487596637	0.0123649176221723	0.0102717365717235	376	tags=28%, list=12%, signal=25%	5754/3371/1281/1956/51668/3694/1512/6431/5499/1116/57333/3516/7040/2260
GO:0030324	lung development	50	0.63582178668109	1.72175518053446	0.000652705487596637	0.0123649176221723	0.0102717365717235	376	tags=28%, list=12%, signal=25%	5754/3371/1281/1956/51668/3694/1512/6431/5499/1116/57333/3516/7040/2260
GO:0009913	epidermal cell differentiation	64	0.609049341206236	1.755347361375	0.000685225661400258	0.0129008535016715	0.0107169471539339	652	tags=36%, list=20%, signal=29%	6278/2317/4926/6431/4831/1001/3853/836/3516/3868/3872/23581/2260/5317/6093/144501/3861/3713/23022/1499/9368/1832/3852
GO:0006816	calcium ion transport	91	-0.629786653896504	-1.60880284634891	0.00069594516381636	0.0130222868076067	0.0108178237604519	318	tags=32%, list=10%, signal=30%	10939/1020/90550/79026/1636/2035/29927/444/27069/30845/287/2147/309/7178/1756/274/488/3270/2946/489/845/781/7416/857/6345/481/2631/487/844
GO:0051276	chromosome organization	130	0.492828210786706	1.55530387854435	0.000726534754043646	0.0135117743892263	0.0112244489921891	372	tags=17%, list=11%, signal=16%	10923/4172/8480/86/10726/9184/7175/3149/3178/1736/328/4926/92675/6605/5499/4678/22919/56984/80218/27436/2316/10111
GO:0042391	regulation of membrane potential	81	-0.647603839023112	-1.62336105816022	0.00073745691997449	0.0136317794298315	0.0113241391156529	447	tags=31%, list=14%, signal=27%	93974/288/7871/476/5831/30845/287/1756/4653/274/488/10935/2767/10550/23530/845/183/781/88/857/23171/481/1634/948/2273
GO:1903522	regulation of blood circulation	65	-0.674877768162735	-1.6315279982639	0.00074452120209616	0.0136794558216463	0.011363744663573	373	tags=42%, list=11%, signal=38%	2244/2266/476/30845/287/8048/2243/1756/1674/7168/274/488/3270/2946/489/845/183/781/7137/857/23171/6271/481/487/4625/4634/4633
GO:1990542	mitochondrial transmembrane transport	33	-0.769882875656742	-1.70221572527435	0.000761798735579881	0.0139130906797523	0.0115578289098063	280	tags=42%, list=9%, signal=39%	10452/7263/10939/90550/9131/27069/3329/1376/4190/5250/7416/7417/8604/291
GO:0061014	positive regulation of mRNA catabolic process	30	0.731528787858658	1.8062064776015	0.000807037389073038	0.0146515716468617	0.0121712969642782	395	tags=27%, list=12%, signal=24%	26986/4904/4076/7812/8570/27257/23318/6093
GO:0043502	regulation of muscle adaptation	25	-0.805618433442679	-1.69884536657009	0.000816617417701742	0.0147377699644397	0.0122429032974655	235	tags=28%, list=7%, signal=26%	29995/488/7138/183/7135/4625/844
GO:0010959	regulation of metal ion transport	95	-0.632074680149982	-1.62368505656171	0.000826719963045774	0.0148323287487624	0.0123214548052705	535	tags=31%, list=16%, signal=26%	79026/967/1636/2035/444/2783/288/7871/476/30845/287/2147/1756/274/3270/2946/845/183/781/88/7416/857/23171/51297/481/2631/487/2273/844
GO:0006412	translation	259	0.405222550467628	1.36902889387833	0.000834350010462685	0.0148816814731648	0.012362452909718	819	tags=29%, list=25%, signal=23%	26986/255308/1956/4904/7175/351/3035/5610/4076/6205/1968/5499/8666/4666/7812/6136/6134/387921/9652/1725/6202/3872/9255/5935/5317/79590/6132/6228/5315/6141/1975/2058/84324/55337/6210/9444/6124/2597/8894/8761/6128/23173/6129/6169/8440/6130/1653/10657/6165/6741/16/6138/3609/5036/6451/26065/6191/6125/811/6194/6152/4691/7057/6156/1654/6238/9045/6122/6201/5976/6193/6234/6135/54859
GO:0043489	RNA stabilization	22	0.776149899508257	1.74790644594008	0.000862806451996677	0.0152997655731969	0.0127097621172338	261	tags=23%, list=8%, signal=21%	26986/4904/51808/1736/7812
GO:0051253	negative regulation of RNA metabolic process	207	0.428549029417203	1.43273971102274	0.000912850791116136	0.0160936122133192	0.0133692233295804	540	tags=28%, list=17%, signal=25%	27316/5928/26986/7341/4904/51808/2023/23650/7175/351/2203/6427/1523/6829/7430/1736/3312/11335/328/1786/11091/10915/54862/6431/6605/4841/1739/8321/4666/22913/7812/64802/23168/6421/6134/10951/3516/55269/5716/7040/2316/2260/23468/5317/11187/10049/51574/6429/5725/7295/3068/9208/5788/84324/2022/9444/5074
GO:0030216	keratinocyte differentiation	53	0.621826004494519	1.69398114605243	0.000945897541726973	0.0165803879440648	0.0137735957830419	448	tags=32%, list=14%, signal=28%	6278/2317/4926/6431/4831/1001/3853/836/3516/3868/3872/23581/5317/6093/144501/3861/3713
GO:0061013	regulation of mRNA catabolic process	51	0.64440155414664	1.74307624237826	0.00101850592804816	0.0177511033174108	0.0147461279327033	414	tags=22%, list=13%, signal=19%	26986/4904/328/4076/7812/8570/27257/23318/5317/6093/11187
GO:0006637	acyl-CoA metabolic process	31	-0.770873891256786	-1.69107989813367	0.00107741030633452	0.0181608594093847	0.0150865189295561	435	tags=55%, list=13%, signal=48%	2194/4594/51144/84532/3158/23597/8050/84693/1737/4967/2180/84869/8801/8802/5162/8803/5160
GO:0035383	thioester metabolic process	31	-0.770873891256786	-1.69107989813367	0.00107741030633452	0.0181608594093847	0.0150865189295561	435	tags=55%, list=13%, signal=48%	2194/4594/51144/84532/3158/23597/8050/84693/1737/4967/2180/84869/8801/8802/5162/8803/5160
GO:1903169	regulation of calcium ion transmembrane transport	48	-0.709846932758065	-1.64217990705188	0.00107085466606578	0.0181608594093847	0.0150865189295561	318	tags=31%, list=10%, signal=29%	30845/287/2147/1756/274/3270/2946/845/781/7416/857/481/2631/487/844
GO:0002009	morphogenesis of an epithelium	96	0.534012368255867	1.61899374130722	0.00107774280429463	0.0181608594093847	0.0150865189295561	376	tags=22%, list=12%, signal=20%	5754/3371/1282/4478/115908/1956/4313/1289/6692/1512/5499/3853/1739/836/3516/7040/3868/3872/5898/2316/2260
GO:0006417	regulation of translation	125	0.483940356218229	1.52828665590887	0.00105371273460313	0.0181608594093847	0.0150865189295561	954	tags=41%, list=29%, signal=30%	26986/4904/7175/351/5610/4076/5499/7812/6134/387921/3872/5935/5317/5315/1975/2058/84324/55337/9444/2597/23173/6169/8440/1653/10657/6741/16/3609/5036/6451/26065/6191/6125/811/4691/7057/1654/5976/54859/28985/9939/5814/1981/7555/3692/8664/23654/85451/4849/4869/6208
GO:0048699	generation of neurons	262	0.402302910322858	1.36553343798281	0.00105941010784591	0.0181608594093847	0.0150865189295561	603	tags=21%, list=18%, signal=19%	5754/3371/1281/115908/57698/1956/4313/3912/55740/351/1523/1462/4548/10631/4076/54862/1382/84687/375790/2896/8321/5792/27257/7873/2288/836/3516/8882/2803/7040/11075/2316/2260/6093/411/5274/3799/5818/5478/64175/2335/7412/81565/23607/55704/5653/23022/7070/65125/4659/9373/567/999/1499/9368
GO:0031175	neuron projection development	203	0.42302255068987	1.41753284891759	0.00110382898071384	0.0184982329185561	0.0153667805470111	603	tags=23%, list=18%, signal=20%	5754/3371/115908/57698/1956/4313/3912/55740/351/1523/4548/10631/4076/54862/1382/84687/2896/8321/5792/7873/2288/836/8882/2803/11075/2316/2260/6093/411/5274/3799/5818/64175/2335/81565/23607/55704/5653/23022/7070/4659/9373/567/999/1499/9368
GO:0006405	RNA export from nucleus	30	0.723438079275155	1.78622983349063	0.00111581020654149	0.0185968367756916	0.0154486923620672	260	tags=27%, list=8%, signal=25%	8480/51808/7175/11052/3178/8106/10189/9984
GO:0000966	RNA 5'-end processing	11	0.888177892316826	1.71317754167527	0.00112649605659194	0.0186728965902468	0.0155118764772128	184	tags=55%, list=6%, signal=52%	6632/6636/6633/6635/6634/138716
GO:0061337	cardiac conduction	29	-0.772172573485456	-1.68464744626062	0.00115771318328996	0.018882487748847	0.0156859872343312	354	tags=45%, list=11%, signal=40%	476/30845/287/274/488/3270/489/845/183/781/857/481/487
GO:0051052	regulation of DNA metabolic process	102	0.521748005132045	1.60465813485342	0.00115156268291918	0.018882487748847	0.0156859872343312	383	tags=18%, list=12%, signal=16%	10923/4172/86/1956/6282/3178/1736/7037/84717/6605/8655/64802/7913/7158/7040/10111/2260/5531
GO:0006357	regulation of transcription by RNA polymerase II	258	0.404131062553375	1.36421493702122	0.0011474028765348	0.018882487748847	0.0156859872343312	598	tags=25%, list=18%, signal=22%	10923/27316/5928/86/1956/4904/2023/23650/7175/351/2203/1523/3149/6829/7430/2516/328/1786/11091/8019/10915/56005/54862/8880/4831/375790/6605/51278/4738/1739/4666/22913/23168/7913/8570/3309/6421/6134/7158/3516/5716/7040/8517/2260/23468/5317/5763/51574/408/5315/7295/958/3068/9208/5788/3074/84324/2022/5074/4659/165/6294/10522/79577/1499
GO:0001909	leukocyte mediated cytotoxicity	48	0.64372786334759	1.7284513025381	0.00124173986333808	0.0200446205000876	0.0166513896613325	878	tags=58%, list=27%, signal=43%	6318/3312/566/5272/1512/383/7040/3133/3105/3134/3799/634/5819/5788/567/1991/5777/3123/3251/3107/1398/3383/2885/3916/3684/3106/3965/1075
GO:0010629	negative regulation of gene expression	272	0.393454554753135	1.3361263134825	0.0012421092703333	0.0200446205000876	0.0166513896613325	609	tags=26%, list=19%, signal=23%	5054/51690/27316/26525/26986/11157/4904/25804/7175/351/8288/7430/5610/11335/328/114899/1786/4076/140885/57819/9111/10457/6431/4001/11117/7812/383/8570/27257/1992/6780/387921/10951/9652/836/103/7040/23318/2734/2260/23468/5317/6093/2633/3134/58155/8993/11187/408/6429/634/317772/5725/3930/2335/2058/7353/54/5788/23607/2022/55337/9444/5074/102/11338/2597/1499/51593/10330/8761/1991
GO:0032886	regulation of microtubule-based process	54	0.60770369111499	1.6630253055138	0.00126708176463784	0.0202335046185623	0.0168082987461189	572	tags=22%, list=18%, signal=19%	8480/23299/7175/4926/22919/2288/6249/11075/6093/23187/90102/10142
GO:0015711	organic anion transport	58	-0.681143211687144	-1.6160250828568	0.00126091108072162	0.0202335046185623	0.0168082987461189	250	tags=31%, list=8%, signal=29%	1636/961/6558/348/762/2167/2180/1376/2806/10550/2170/51706/4257/8402/8604/948/6521/291
GO:0051168	nuclear export	55	0.618757669942003	1.71723390270258	0.00129968920010061	0.0206461044807649	0.0171510521087838	708	tags=36%, list=22%, signal=29%	8480/51808/8498/7175/11052/3178/8106/10189/9984/103/7040/7295/84324/65125/56943/10657/5903/6741/2810/3313
GO:0019882	antigen processing and presentation	53	0.613117227698957	1.67025665786726	0.00131717514181948	0.0208154620857483	0.0172917402037606	862	tags=47%, list=26%, signal=35%	1520/5696/1512/1509/1514/10437/3133/3105/3134/6890/567/10875/3123/3115/6892/3107/811/7454/7057/3383/5870/3117/3106/2629/29108
GO:1903313	positive regulation of mRNA metabolic process	46	0.63766262864901	1.70333318667862	0.00135185881764423	0.02114445842982	0.0175650427750049	591	tags=39%, list=18%, signal=32%	6434/27316/26986/4904/6625/3312/4076/494115/7812/8570/27257/23318/5935/6093/26528/9444/27339/79577
GO:0006839	mitochondrial transport	53	-0.686817937684703	-1.61556512105651	0.00134980803330447	0.02114445842982	0.0175650427750049	646	tags=38%, list=20%, signal=31%	4580/10452/7263/10939/90550/55737/26517/9131/93974/27069/3329/1376/4190/10449/51079/5250/7416/7417/8604/291
GO:1900151	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	10	0.878143893633583	1.65495321577353	0.00151693548640211	0.0236053736404409	0.0196093647463473	261	tags=30%, list=8%, signal=28%	26986/4904/7812
GO:0070507	regulation of microtubule cytoskeleton organization	42	0.654906687249836	1.72267321856919	0.00155504938216085	0.0240756376425919	0.0200000206404551	572	tags=29%, list=18%, signal=24%	8480/23299/7175/4926/22919/2288/6249/11075/6093/23187/90102/10142
GO:0042274	ribosomal small subunit biogenesis	35	0.686962942707725	1.73464409615347	0.00157912273928617	0.0241580809546917	0.0200685076300062	814	tags=34%, list=25%, signal=26%	11157/6205/9136/10436/6202/6228/6210/6191/6194/6201/6193/6234
GO:0030258	lipid modification	46	-0.698218906721929	-1.60383119907579	0.00158413645604536	0.0241580809546917	0.0200685076300062	564	tags=48%, list=17%, signal=40%	1632/9370/128/1892/38/35/403313/3030/55268/2110/347/1376/3032/2109/22908/2170/2108/10449/10455/1384/37/34
GO:0034762	regulation of transmembrane transport	101	-0.597535891014086	-1.53707605298662	0.00157975594487481	0.0241580809546917	0.0200685076300062	318	tags=38%, list=10%, signal=35%	11315/26060/51719/10939/9370/79026/967/1636/444/6814/2040/2783/288/7871/30845/287/2147/1756/11331/2180/274/3270/760/10550/2946/845/183/781/88/7416/857/51297/481/2631/6253/487/2273/844
GO:0043488	regulation of mRNA stability	45	0.651416646605461	1.7206557749387	0.00163980132008557	0.024882557344582	0.0206703418562239	395	tags=20%, list=12%, signal=18%	26986/4904/328/4076/7812/8570/27257/23318/6093
GO:0051028	mRNA transport	42	0.653460796438006	1.71886993265533	0.00165090104561736	0.0249269712333314	0.0207072371902084	847	tags=50%, list=26%, signal=37%	8480/6426/23299/7175/3178/8106/10189/9984/8570/84324/9444/65125/56943/348995/5903/6396/10762/81929/5976/6432/9939
